YEAR,MO,DY,temperature,humidity,precipitation
2018,7,7,25.18,17.4,2.58
2018,7,8,25.37,17.36,2.15
2018,7,9,25.53,17.4,1.73
2018,7,10,26.23,16.92,0.91
2018,7,11,25.99,17.58,6.95
2018,7,12,25.3,17.6,10.21
2018,7,13,25.09,17.66,8.51
2018,7,14,25.36,17.75,9.86
2018,7,15,25.56,17.46,4.6
2018,7,16,24.95,17.22,10.78
2018,7,17,24.42,17.56,20.7
2018,7,18,25.35,17.7,6.94
2018,7,19,25.44,17.74,6.83
2018,7,20,25.43,17.8,2.3
2018,7,21,24.41,17.36,2.64
2018,7,22,25.49,17.45,1.73
2018,7,23,26.37,18.36,2.47
2018,7,24,25.65,18.25,13.27
2018,7,25,24.86,17.24,2.86
2018,7,26,25.14,17.09,2.0
2018,7,27,25.83,17.16,0.63
2018,7,28,25.97,17.08,1.08
2018,7,29,24.77,16.85,1.5
2018,7,30,24.86,15.8,0.93
2018,7,31,24.95,15.73,0.5
2018,8,1,25.66,16.5,0.92
2018,8,2,25.18,16.4,2.34
2018,8,3,24.6,15.9,0.81
2018,8,4,24.89,15.38,0.64
2018,8,5,25.02,15.04,0.24
2018,8,6,25.47,15.94,0.75
2018,8,7,23.81,16.24,1.47
2018,8,8,25.92,16.05,0.38
2018,8,9,26.1,16.42,1.23
2018,8,10,25.27,16.93,10.94
2018,8,11,25.96,16.62,2.28
2018,8,12,26.1,17.04,9.69
2018,8,13,23.79,17.18,71.43
2018,8,14,25.39,17.18,3.11
2018,8,15,25.73,17.18,0.71
2018,8,16,25.79,17.07,0.52
2018,8,17,25.16,17.63,3.36
2018,8,18,24.25,17.51,3.55
2018,8,19,24.88,17.04,3.57
2018,8,20,23.96,17.18,13.1
2018,8,21,24.45,17.49,9.78
2018,8,22,24.62,17.22,6.72
2018,8,23,24.2,17.2,7.38
2018,8,24,23.71,17.14,12.62
2018,8,25,24.23,17.01,5.2
2018,8,26,25.05,16.93,1.73
2018,8,27,25.27,16.96,0.45
2018,8,28,25.63,16.96,1.15
2018,8,29,25.76,17.35,2.03
2018,8,30,25.44,17.66,4.87
2018,8,31,24.99,17.77,21.27
2018,9,1,24.82,17.34,2.1
2018,9,2,25.54,17.39,3.38
2018,9,3,25.24,17.52,5.21
2018,9,4,24.75,17.74,17.91
2018,9,5,25.46,17.78,7.27
2018,9,6,24.64,17.78,16.51
2018,9,7,24.4,17.36,19.74
2018,9,8,24.41,17.43,5.89
2018,9,9,24.88,17.28,2.45
2018,9,10,24.76,17.44,6.34
2018,9,11,23.71,16.9,22.14
2018,9,12,25.0,17.1,9.79
2018,9,13,25.46,17.37,3.62
2018,9,14,25.06,17.12,1.49
2018,9,15,25.32,17.52,1.65
2018,9,16,25.3,17.94,4.93
2018,9,17,25.6,17.99,1.92
2018,9,18,25.56,18.25,2.48
2018,9,19,25.25,18.0,2.5
2018,9,20,25.9,18.34,3.84
2018,9,21,25.3,18.36,5.58
2018,9,22,25.58,18.13,12.15
2018,9,23,24.91,17.98,12.9
2018,9,24,25.93,17.7,1.05
2018,9,25,25.58,18.33,8.54
2018,9,26,25.57,18.02,7.99
2018,9,27,25.99,18.15,2.39
2018,9,28,25.82,18.29,6.25
2018,9,29,25.84,17.85,4.78
2018,9,30,25.61,18.07,4.07
2018,10,1,25.31,17.81,9.34
2018,10,2,25.61,17.69,3.1
2018,10,3,25.7,18.33,4.81
2018,10,4,25.45,18.51,6.84
2018,10,5,25.77,18.5,8.19
2018,10,6,25.51,18.23,4.86
2018,10,7,26.15,18.14,6.68
2018,10,8,25.43,18.62,10.73
2018,10,9,25.14,18.46,7.09
2018,10,10,25.83,17.83,5.83
2018,10,11,26.02,18.06,1.65
2018,10,12,25.28,17.64,12.06
2018,10,13,24.78,17.23,8.71
2018,10,14,25.77,17.68,1.62
2018,10,15,25.66,18.07,3.69
2018,10,16,25.05,18.3,4.91
2018,10,17,25.97,17.33,1.49
2018,10,18,24.77,17.81,1.09
2018,10,19,26.1,17.32,1.75
2018,10,20,26.77,18.42,0.89
2018,10,21,26.28,18.68,2.92
2018,10,22,26.26,18.87,4.32
2018,10,23,26.03,18.98,1.15
2018,10,24,25.45,18.89,1.25
2018,10,25,25.7,17.95,0.68
2018,10,26,25.91,18.08,1.07
2018,10,27,25.65,18.17,0.91
2018,10,28,26.34,18.33,6.59
2018,10,29,26.03,18.64,13.09
2018,10,30,26.56,17.98,4.53
2018,10,31,27.68,18.17,3.18
2018,11,1,26.45,19.13,11.6
2018,11,2,26.66,18.69,0.3
2018,11,3,25.58,18.66,0.45
2018,11,4,25.83,17.95,0.82
2018,11,5,25.97,17.84,0.43
2018,11,6,25.54,18.31,0.24
2018,11,7,25.93,18.43,2.84
2018,11,8,25.68,17.81,0.98
2018,11,9,25.79,18.26,1.76
2018,11,10,26.12,18.32,2.12
2018,11,11,26.68,18.44,1.75
2018,11,12,27.37,18.32,0.32
2018,11,13,26.59,17.48,0.11
2018,11,14,26.25,17.73,0.43
2018,11,15,26.75,18.56,0.53
2018,11,16,26.77,18.42,0.21
2018,11,17,26.3,18.44,0.57
2018,11,18,26.81,18.33,0.56
2018,11,19,26.62,18.27,0.45
2018,11,20,26.57,18.09,0.45
2018,11,21,26.55,18.11,0.16
2018,11,22,27.11,18.06,0.13
2018,11,23,27.29,17.68,0.3
2018,11,24,27.79,17.98,0.13
2018,11,25,27.52,15.67,0.1
2018,11,26,26.96,16.94,0.31
2018,11,27,26.55,17.94,0.77
2018,11,28,27.43,17.44,0.61
2018,11,29,27.39,15.64,0.07
2018,11,30,26.64,15.5,0.31
2018,12,1,27.14,18.12,0.75
2018,12,2,27.16,15.81,0.04
2018,12,3,26.48,15.4,0.04
2018,12,4,26.78,17.83,0.2
2018,12,5,27.12,17.41,0.06
2018,12,6,25.92,12.83,0.01
2018,12,7,25.88,12.89,0.0
2018,12,8,26.26,12.42,0.0
2018,12,9,26.2,15.12,0.0
2018,12,10,25.66,13.18,0.0
2018,12,11,25.84,12.23,0.0
2018,12,12,26.87,14.96,0.08
2018,12,13,27.2,15.54,0.04
2018,12,14,27.04,13.63,0.04
2018,12,15,27.27,14.46,0.03
2018,12,16,27.46,15.68,0.04
2018,12,17,27.79,16.6,0.19
2018,12,18,27.43,16.19,0.29
2018,12,19,26.72,13.77,0.07
2018,12,20,26.72,15.82,0.07
2018,12,21,26.52,14.17,0.06
2018,12,22,25.83,12.6,0.0
2018,12,23,24.97,11.24,0.0
2018,12,24,24.41,10.49,0.0
2018,12,25,24.34,10.17,0.0
2018,12,26,24.61,11.14,0.0
2018,12,27,24.51,10.19,0.0
2018,12,28,25.55,11.22,0.0
2018,12,29,26.24,11.96,0.0
2018,12,30,27.13,15.21,0.0
2018,12,31,26.71,14.84,0.0
2019,1,1,26.41,11.7,0.0
2019,1,2,26.1,12.54,0.0
2019,1,3,25.88,11.5,0.0
2019,1,4,26.61,11.21,0.0
2019,1,5,26.14,9.64,0.0
2019,1,6,25.63,11.1,0.0
2019,1,7,26.7,13.65,0.0
2019,1,8,25.86,10.37,0.0
2019,1,9,25.24,11.19,0.0
2019,1,10,27.89,15.85,0.0
2019,1,11,27.55,16.21,0.0
2019,1,12,28.0,14.93,0.0
2019,1,13,27.98,16.12,0.0
2019,1,14,28.32,16.68,0.0
2019,1,15,28.39,16.83,0.0
2019,1,16,27.75,17.27,0.27
2019,1,17,28.04,16.76,0.42
2019,1,18,28.72,16.45,0.09
2019,1,19,27.9,17.27,0.62
2019,1,20,28.39,16.51,0.7
2019,1,21,28.91,15.66,1.22
2019,1,22,29.3,15.23,4.68
2019,1,23,29.07,15.51,3.54
2019,1,24,27.43,15.36,0.97
2019,1,25,29.03,14.21,1.85
2019,1,26,28.83,15.14,3.87
2019,1,27,28.32,15.57,0.74
2019,1,28,27.34,16.72,3.12
2019,1,29,28.88,16.09,3.61
2019,1,30,27.76,17.43,2.74
2019,1,31,28.41,16.75,0.6
2019,2,1,28.48,17.59,1.58
2019,2,2,27.76,18.3,3.59
2019,2,3,29.33,16.45,0.01
2019,2,4,29.1,16.65,0.25
2019,2,5,28.3,18.09,2.12
2019,2,6,29.48,17.62,0.51
2019,2,7,29.53,17.41,1.85
2019,2,8,29.33,16.67,1.96
2019,2,9,28.69,14.35,0.43
2019,2,10,28.23,12.07,0.0
2019,2,11,27.78,13.82,0.0
2019,2,12,29.12,14.44,0.0
2019,2,13,27.94,15.27,0.0
2019,2,14,27.66,16.81,0.0
2019,2,15,28.31,11.91,0.16
2019,2,16,28.08,10.61,0.13
2019,2,17,28.69,16.01,0.19
2019,2,18,29.7,16.65,0.71
2019,2,19,28.7,17.33,1.97
2019,2,20,28.53,17.34,1.06
2019,2,21,28.15,17.51,0.83
2019,2,22,27.97,18.13,0.77
2019,2,23,27.56,18.31,0.31
2019,2,24,29.01,17.47,1.73
2019,2,25,28.53,17.64,2.18
2019,2,26,28.49,16.89,4.39
2019,2,27,28.24,17.32,2.52
2019,2,28,27.96,16.56,4.1
2019,3,1,27.67,16.82,2.62
2019,3,2,27.72,15.9,1.15
2019,3,3,28.43,15.03,0.23
2019,3,4,28.29,17.13,0.76
2019,3,5,28.93,17.41,2.23
2019,3,6,27.55,19.33,11.15
2019,3,7,27.69,17.82,4.98
2019,3,8,27.3,17.36,6.75
2019,3,9,28.16,17.64,6.6
2019,3,10,27.89,18.31,5.29
2019,3,11,27.46,18.46,5.73
2019,3,12,28.05,18.31,1.43
2019,3,13,27.75,18.53,3.32
2019,3,14,28.45,18.32,1.33
2019,3,15,28.95,18.28,3.16
2019,3,16,28.82,18.73,6.38
2019,3,17,28.96,17.43,1.94
2019,3,18,29.19,17.28,1.96
2019,3,19,28.54,18.45,3.35
2019,3,20,28.21,18.74,3.05
2019,3,21,28.15,18.69,11.55
2019,3,22,28.33,17.75,0.4
2019,3,23,27.25,17.87,0.14
2019,3,24,27.72,17.6,0.21
2019,3,25,28.1,17.92,0.8
2019,3,26,28.51,17.48,0.11
2019,3,27,28.5,18.3,0.55
2019,3,28,29.23,18.48,1.32
2019,3,29,29.7,18.36,1.74
2019,3,30,28.69,18.76,4.27
2019,3,31,28.72,18.67,1.83
2019,4,1,28.68,18.64,3.37
2019,4,2,28.79,18.35,0.96
2019,4,3,29.33,18.47,1.93
2019,4,4,29.65,18.51,5.93
2019,4,5,29.26,18.89,4.45
2019,4,6,28.97,19.22,1.0
2019,4,7,28.29,19.5,3.27
2019,4,8,28.6,18.14,1.61
2019,4,9,28.69,18.22,1.05
2019,4,10,28.44,18.81,2.62
2019,4,11,26.99,18.7,9.01
2019,4,12,28.71,17.58,1.21
2019,4,13,26.89,18.37,2.92
2019,4,14,26.69,18.26,3.79
2019,4,15,28.08,17.68,0.94
2019,4,16,28.43,17.33,0.49
2019,4,17,29.09,17.52,0.69
2019,4,18,29.61,17.94,0.42
2019,4,19,28.71,18.91,0.57
2019,4,20,27.36,18.85,0.87
2019,4,21,28.38,17.95,1.08
2019,4,22,28.06,18.96,4.66
2019,4,23,28.59,18.11,0.51
2019,4,24,29.14,17.43,0.97
2019,4,25,28.54,18.81,2.75
2019,4,26,28.23,18.94,2.39
2019,4,27,29.68,18.66,0.86
2019,4,28,29.87,19.29,4.74
2019,4,29,28.18,20.36,11.17
2019,4,30,28.4,19.27,2.64
2019,5,1,28.41,18.73,2.12
2019,5,2,27.91,18.72,0.66
2019,5,3,28.38,18.65,1.11
2019,5,4,27.58,18.63,3.51
2019,5,5,29.58,17.3,0.24
2019,5,6,27.86,18.97,0.87
2019,5,7,27.63,19.19,4.8
2019,5,8,27.9,19.02,6.08
2019,5,9,28.1,18.91,5.93
2019,5,10,28.14,17.63,0.58
2019,5,11,27.83,17.86,3.09
2019,5,12,28.33,17.59,2.29
2019,5,13,28.03,16.97,3.02
2019,5,14,26.58,18.31,12.39
2019,5,15,26.38,17.54,60.46
2019,5,16,24.19,16.72,3.57
2019,5,17,26.38,16.31,2.15
2019,5,18,26.91,19.04,0.9
2019,5,19,27.41,18.7,0.26
2019,5,20,26.7,18.45,1.14
2019,5,21,26.58,18.55,16.06
2019,5,22,27.3,18.55,2.26
2019,5,23,27.02,18.85,2.72
2019,5,24,27.15,19.03,2.86
2019,5,25,26.91,18.59,1.2
2019,5,26,27.72,17.85,0.57
2019,5,27,27.06,18.47,1.0
2019,5,28,27.83,18.08,0.73
2019,5,29,25.68,18.95,22.51
2019,5,30,26.0,18.65,5.28
2019,5,31,25.79,18.5,7.21
2019,6,1,25.2,18.4,8.48
2019,6,2,26.07,18.25,1.34
2019,6,3,26.82,18.03,0.15
2019,6,4,26.81,18.72,1.22
2019,6,5,25.56,18.83,24.17
2019,6,6,25.95,18.51,1.61
2019,6,7,24.62,18.16,16.48
2019,6,8,25.49,18.33,8.36
2019,6,9,25.63,18.62,5.84
2019,6,10,24.94,17.91,10.29
2019,6,11,25.59,17.6,1.94
2019,6,12,25.87,18.1,7.38
2019,6,13,25.1,18.37,8.19
2019,6,14,25.13,18.85,13.15
2019,6,15,25.95,18.27,0.7
2019,6,16,26.43,18.38,0.21
2019,6,17,26.42,18.6,0.46
2019,6,18,26.53,18.49,0.08
2019,6,19,27.18,18.69,0.06
2019,6,20,26.54,18.9,6.59
2019,6,21,26.11,18.85,10.57
2019,6,22,26.1,18.84,11.38
2019,6,23,26.2,18.73,5.84
2019,6,24,24.87,17.83,13.85
2019,6,25,24.94,16.91,1.36
2019,6,26,24.99,17.6,1.42
2019,6,27,25.74,17.59,0.96
2019,6,28,25.41,17.7,1.12
2019,6,29,25.75,17.59,0.43
2019,6,30,26.24,17.84,0.85
2019,7,1,26.39,18.24,1.73
2019,7,2,26.66,18.57,0.91
2019,7,3,26.59,18.51,0.92
2019,7,4,25.45,18.39,3.69
2019,7,5,25.63,18.04,2.49
2019,7,6,25.84,18.26,3.98
2019,7,7,26.55,18.5,3.8
2019,7,8,25.3,17.86,11.66
2019,7,9,25.11,17.07,6.29
2019,7,10,24.97,17.17,2.37
2019,7,11,24.76,17.41,4.49
2019,7,12,24.38,17.31,8.31
2019,7,13,24.77,16.84,1.95
2019,7,14,26.2,17.11,1.15
2019,7,15,25.11,18.11,11.32
2019,7,16,25.02,17.44,16.49
2019,7,17,25.47,17.77,7.73
2019,7,18,25.78,18.26,13.28
2019,7,19,24.8,18.16,42.51
2019,7,20,24.79,17.34,5.9
2019,7,21,25.26,17.7,2.33
2019,7,22,25.5,17.87,2.87
2019,7,23,25.26,17.52,3.15
2019,7,24,25.47,17.57,3.08
2019,7,25,25.64,18.46,11.1
2019,7,26,26.27,18.69,11.02
2019,7,27,25.44,18.26,12.38
2019,7,28,24.4,17.35,5.95
2019,7,29,24.72,17.61,13.05
2019,7,30,24.76,17.15,2.67
2019,7,31,25.08,17.18,1.98
2019,8,1,24.6,17.22,5.63
2019,8,2,24.76,17.2,3.63
2019,8,3,25.02,17.0,1.33
2019,8,4,24.82,16.93,0.45
2019,8,5,24.37,16.76,0.26
2019,8,6,25.01,16.96,0.52
2019,8,7,25.36,17.26,1.23
2019,8,8,24.64,17.58,2.25
2019,8,9,24.88,17.18,1.57
2019,8,10,24.57,16.89,0.39
2019,8,11,25.12,16.72,0.74
2019,8,12,25.26,16.91,0.47
2019,8,13,25.1,17.31,1.28
2019,8,14,25.24,17.02,1.7
2019,8,15,25.46,17.02,0.97
2019,8,16,25.41,17.15,2.04
2019,8,17,25.49,17.26,2.37
2019,8,18,25.65,17.3,3.23
2019,8,19,25.15,17.21,3.38
2019,8,20,25.74,17.28,0.98
2019,8,21,25.51,17.17,0.59
2019,8,22,24.61,17.31,13.79
2019,8,23,24.99,17.35,2.52
2019,8,24,25.04,17.12,3.72
2019,8,25,25.13,16.94,2.2
2019,8,26,25.24,17.23,3.19
2019,8,27,25.05,17.4,4.48
2019,8,28,25.01,16.94,8.66
2019,8,29,25.78,17.63,2.26
2019,8,30,26.12,17.89,2.73
2019,8,31,25.41,18.05,8.23
2019,9,1,25.3,18.24,17.38
2019,9,2,25.17,17.75,5.7
2019,9,3,25.73,17.73,2.07
2019,9,4,25.77,18.18,11.41
2019,9,5,25.7,18.25,4.98
2019,9,6,25.16,18.26,9.88
2019,9,7,25.51,18.13,68.14
2019,9,8,25.02,17.97,6.31
2019,9,9,25.51,17.91,7.79
2019,9,10,24.75,17.66,12.97
2019,9,11,25.63,18.19,7.25
2019,9,12,25.22,18.25,9.6
2019,9,13,25.12,17.9,3.82
2019,9,14,25.83,18.32,4.05
2019,9,15,25.95,18.46,3.75
2019,9,16,25.61,18.38,5.06
2019,9,17,25.58,18.32,8.15
2019,9,18,25.14,17.79,8.92
2019,9,19,24.88,18.04,88.56
2019,9,20,25.51,18.04,1.53
2019,9,21,25.76,17.95,1.05
2019,9,22,25.61,18.46,2.63
2019,9,23,25.7,18.09,1.36
2019,9,24,25.94,18.34,0.64
2019,9,25,25.95,18.5,1.45
2019,9,26,25.27,18.21,1.24
2019,9,27,25.39,18.05,23.87
2019,9,28,25.25,17.73,18.37
2019,9,29,25.36,17.1,1.8
2019,9,30,25.57,18.29,8.66
2019,10,1,24.71,17.97,9.87
2019,10,2,25.07,17.8,4.18
2019,10,3,25.34,17.77,14.93
2019,10,4,24.6,17.84,8.32
2019,10,5,24.64,18.07,47.83
2019,10,6,25.01,17.6,2.37
2019,10,7,24.48,17.94,8.99
2019,10,8,24.13,17.73,35.95
2019,10,9,25.14,18.05,6.64
2019,10,10,25.35,18.37,4.59
2019,10,11,25.41,18.54,7.81
2019,10,12,24.63,18.37,19.68
2019,10,13,24.31,16.91,1.32
2019,10,14,26.18,18.04,1.19
2019,10,15,25.53,18.76,4.32
2019,10,16,25.07,18.27,3.11
2019,10,17,26.19,18.2,1.6
2019,10,18,25.25,18.5,15.62
2019,10,19,24.26,17.34,15.78
2019,10,20,23.98,17.2,11.59
2019,10,21,25.04,17.39,3.43
2019,10,22,26.0,18.27,3.07
2019,10,23,24.88,18.59,8.65
2019,10,24,25.66,18.1,6.48
2019,10,25,26.05,18.32,16.85
2019,10,26,25.5,18.35,6.09
2019,10,27,25.21,17.98,2.8
2019,10,28,25.64,17.72,6.53
2019,10,29,25.61,18.2,8.74
2019,10,30,25.46,18.38,5.3
2019,10,31,25.87,17.96,3.08
2019,11,1,26.19,18.46,4.42
2019,11,2,25.0,18.02,4.62
2019,11,3,25.48,17.65,4.38
2019,11,4,26.59,18.38,0.69
2019,11,5,26.6,18.9,1.3
2019,11,6,26.72,18.4,1.02
2019,11,7,26.76,18.63,0.28
2019,11,8,26.65,18.85,0.42
2019,11,9,27.1,18.39,0.53
2019,11,10,26.48,19.08,1.32
2019,11,11,26.42,19.13,0.76
2019,11,12,26.34,19.12,4.26
2019,11,13,26.75,18.31,5.06
2019,11,14,26.9,18.56,7.05
2019,11,15,26.29,17.97,3.29
2019,11,16,27.04,18.69,1.41
2019,11,17,25.95,18.89,0.87
2019,11,18,26.49,18.89,0.47
2019,11,19,26.82,18.65,0.78
2019,11,20,27.46,18.57,0.72
2019,11,21,26.2,19.01,1.71
2019,11,22,26.23,17.95,0.17
2019,11,23,26.6,18.44,0.27
2019,11,24,26.71,18.99,0.27
2019,11,25,27.16,18.82,0.42
2019,11,26,27.25,18.66,0.15
2019,11,27,26.85,18.47,0.01
2019,11,28,26.92,18.1,0.01
2019,11,29,26.31,17.74,0.0
2019,11,30,26.37,16.2,0.0
2019,12,1,25.82,16.39,0.0
2019,12,2,25.93,17.56,0.04
2019,12,3,26.96,17.8,0.06
2019,12,4,26.65,17.71,0.07
2019,12,5,26.67,17.94,0.08
2019,12,6,26.21,17.9,0.12
2019,12,7,26.37,17.7,1.39
2019,12,8,26.61,17.6,0.67
2019,12,9,26.65,18.02,0.37
2019,12,10,26.87,17.09,0.41
2019,12,11,26.09,15.13,0.35
2019,12,12,26.2,16.45,0.99
2019,12,13,25.42,15.39,0.65
2019,12,14,25.88,16.39,0.38
2019,12,15,24.73,15.35,0.79
2019,12,16,26.33,14.15,0.26
2019,12,17,26.5,14.38,0.12
2019,12,18,27.22,16.97,0.16
2019,12,19,27.02,16.06,0.2
2019,12,20,25.98,15.31,0.13
2019,12,21,26.57,16.84,0.23
2019,12,22,26.3,16.41,0.23
2019,12,23,23.89,11.17,0.04
2019,12,24,23.95,10.55,0.0
2019,12,25,24.98,11.36,0.1
2019,12,26,25.7,13.24,0.11
2019,12,27,25.83,13.18,0.0
2019,12,28,25.72,13.27,0.0
2019,12,29,25.37,11.18,0.0
2019,12,30,23.74,9.47,0.0
2019,12,31,23.3,9.78,0.0
2020,1,1,22.83,9.86,0.0
2020,1,2,21.84,9.37,0.0
2020,1,3,20.86,8.71,0.0
2020,1,4,22.13,9.81,0.0
2020,1,5,23.78,11.2,0.0
2020,1,6,25.85,12.49,0.0
2020,1,7,25.62,13.33,0.0
2020,1,8,26.78,14.68,0.0
2020,1,9,26.53,15.34,0.0
2020,1,10,26.55,17.51,0.0
2020,1,11,26.77,18.04,0.59
2020,1,12,27.37,17.43,0.38
2020,1,13,27.66,18.02,0.5
2020,1,14,27.51,15.7,0.39
2020,1,15,26.84,11.76,0.13
2020,1,16,26.33,13.41,0.0
2020,1,17,26.0,13.23,0.0
2020,1,18,25.53,11.91,0.0
2020,1,19,25.14,10.99,0.0
2020,1,20,25.87,12.41,0.0
2020,1,21,27.12,14.58,0.0
2020,1,22,27.4,14.81,0.0
2020,1,23,27.04,15.23,0.0
2020,1,24,24.76,10.46,0.0
2020,1,25,23.61,8.74,0.0
2020,1,26,23.26,8.64,0.0
2020,1,27,24.68,10.36,0.0
2020,1,28,25.41,11.82,0.0
2020,1,29,26.11,11.25,0.0
2020,1,30,25.25,11.54,0.0
2020,1,31,26.09,14.78,0.0
2020,2,1,24.69,12.01,0.0
2020,2,2,25.95,8.74,0.0
2020,2,3,24.52,9.49,0.0
2020,2,4,26.19,13.36,0.0
2020,2,5,26.14,14.27,0.0
2020,2,6,26.74,12.24,0.0
2020,2,7,26.41,9.73,0.0
2020,2,8,26.07,9.89,0.0
2020,2,9,26.65,13.88,0.0
2020,2,10,28.56,16.47,0.0
2020,2,11,28.04,14.07,0.0
2020,2,12,25.18,9.95,0.0
2020,2,13,25.41,10.03,0.0
2020,2,14,26.24,9.97,0.0
2020,2,15,27.05,10.78,0.0
2020,2,16,28.04,13.52,1.44
2020,2,17,28.67,16.84,7.88
2020,2,18,28.26,17.84,19.97
2020,2,19,28.7,17.02,15.74
2020,2,20,29.08,17.29,0.0
2020,2,21,29.53,17.18,0.0
2020,2,22,29.41,16.81,0.0
2020,2,23,29.55,16.96,0.0
2020,2,24,27.86,16.97,0.0
2020,2,25,28.46,15.69,0.11
2020,2,26,28.45,15.88,0.08
2020,2,27,29.97,16.54,0.06
2020,2,28,30.38,16.85,0.21
2020,2,29,30.73,17.43,0.08
2020,3,1,30.18,18.16,0.3
2020,3,2,29.35,18.65,3.34
2020,3,3,28.01,18.97,4.3
2020,3,4,27.94,18.45,2.72
2020,3,5,28.81,18.26,1.8
2020,3,6,28.38,17.8,3.16
2020,3,7,28.64,16.68,0.77
2020,3,8,29.72,17.18,0.44
2020,3,9,28.8,18.09,5.83
2020,3,10,29.16,17.36,1.55
2020,3,11,28.22,18.72,8.16
2020,3,12,28.49,18.55,1.44
2020,3,13,29.19,18.86,2.88
2020,3,14,28.64,18.37,1.11
2020,3,15,29.62,17.5,0.65
2020,3,16,29.42,18.32,0.58
2020,3,17,29.39,18.42,0.11
2020,3,18,29.79,18.68,0.18
2020,3,19,29.07,18.3,0.68
2020,3,20,29.67,16.42,0.11
2020,3,21,28.56,17.68,0.21
2020,3,22,28.21,17.81,0.86
2020,3,23,27.13,17.52,0.97
2020,3,24,26.52,17.28,7.53
2020,3,25,27.11,17.01,0.92
2020,3,26,28.63,16.74,0.36
2020,3,27,27.51,17.57,4.5
2020,3,28,28.45,17.41,1.14
2020,3,29,28.45,18.01,1.58
2020,3,30,28.48,17.76,4.0
2020,3,31,28.31,17.28,0.91
2020,4,1,27.18,18.41,3.59
2020,4,2,28.71,17.2,0.6
2020,4,3,28.98,17.76,1.77
2020,4,4,27.08,18.32,6.84
2020,4,5,29.25,17.34,3.05
2020,4,6,29.09,17.93,1.09
2020,4,7,28.59,17.49,0.66
2020,4,8,28.62,17.81,1.42
2020,4,9,29.0,17.81,3.27
2020,4,10,28.52,17.29,3.37
2020,4,11,27.7,18.1,6.49
2020,4,12,28.79,17.48,3.66
2020,4,13,28.69,17.91,3.85
2020,4,14,28.92,17.95,1.57
2020,4,15,29.93,18.39,3.05
2020,4,16,29.99,18.86,2.42
2020,4,17,29.59,19.07,2.01
2020,4,18,28.14,18.58,1.46
2020,4,19,26.89,18.37,16.59
2020,4,20,28.02,17.12,1.05
2020,4,21,27.92,17.69,0.7
2020,4,22,27.65,18.18,8.71
2020,4,23,27.78,17.73,2.63
2020,4,24,28.44,17.94,3.98
2020,4,25,26.72,18.42,9.81
2020,4,26,25.96,17.7,4.16
2020,4,27,27.12,17.89,4.72
2020,4,28,27.35,17.77,0.51
2020,4,29,27.64,17.99,1.97
2020,4,30,27.29,18.28,1.89
2020,5,1,27.58,17.33,0.8
2020,5,2,27.96,18.34,1.07
2020,5,3,27.72,18.72,3.0
2020,5,4,27.11,18.27,0.89
2020,5,5,28.79,17.49,0.63
2020,5,6,29.15,18.75,2.8
2020,5,7,28.83,19.0,3.58
2020,5,8,28.74,18.75,6.08
2020,5,9,28.51,19.15,4.86
2020,5,10,26.46,19.11,23.56
2020,5,11,25.63,18.27,7.81
2020,5,12,27.17,17.36,0.35
2020,5,13,27.43,17.74,1.71
2020,5,14,27.9,18.32,2.51
2020,5,15,26.88,19.0,3.64
2020,5,16,27.34,19.38,45.52
2020,5,17,26.65,19.23,43.8
2020,5,18,26.63,19.12,7.95
2020,5,19,25.95,18.15,17.91
2020,5,20,25.86,17.8,10.04
2020,5,21,26.77,19.3,7.39
2020,5,22,26.37,19.21,8.4
2020,5,23,26.48,18.76,1.37
2020,5,24,26.96,19.26,9.09
2020,5,25,25.91,19.28,12.05
2020,5,26,26.56,18.93,17.58
2020,5,27,27.03,18.97,24.02
2020,5,28,27.12,18.86,2.09
2020,5,29,26.71,18.75,3.66
2020,5,30,25.24,18.06,7.17
2020,5,31,25.87,17.64,20.29
2020,6,1,26.37,18.54,18.72
2020,6,2,25.21,18.17,39.61
2020,6,3,26.26,18.42,10.05
2020,6,4,25.32,19.11,64.89
2020,6,5,25.68,18.78,9.19
2020,6,6,25.84,18.55,3.68
2020,6,7,25.78,18.21,9.54
2020,6,8,25.72,18.25,1.68
2020,6,9,25.21,18.46,57.76
2020,6,10,25.22,17.87,1.58
2020,6,11,25.15,17.35,0.49
2020,6,12,25.3,17.31,1.77
2020,6,13,25.45,18.09,3.05
2020,6,14,25.63,18.21,2.83
2020,6,15,26.28,18.83,2.52
2020,6,16,26.24,19.13,3.74
2020,6,17,25.37,18.89,9.7
2020,6,18,24.8,18.14,7.6
2020,6,19,25.08,17.5,0.93
2020,6,20,25.42,17.58,1.42
2020,6,21,25.41,18.12,1.91
2020,6,22,25.29,17.9,2.17
2020,6,23,25.66,17.85,1.7
2020,6,24,26.22,18.55,2.12
2020,6,25,25.81,18.69,4.78
2020,6,26,25.47,18.4,3.02
2020,6,27,25.33,18.34,13.72
2020,6,28,25.24,18.07,10.15
2020,6,29,25.3,18.01,17.76
2020,6,30,24.72,17.38,4.99
2020,7,1,24.01,17.05,4.64
2020,7,2,25.16,17.72,3.58
2020,7,3,25.38,18.2,4.38
2020,7,4,24.9,17.96,15.79
2020,7,5,24.92,17.53,6.34
2020,7,6,24.86,17.79,1.87
2020,7,7,25.19,17.97,1.49
2020,7,8,25.01,17.67,1.62
2020,7,9,24.56,17.48,2.58
2020,7,10,24.36,17.23,5.23
